,nouns,animal
3349,knee,2.7401169063523412e-05
5552,smell,2.7398766178521328e-05
2390,flash,2.732708162511699e-05
460,barrier,2.723056786635425e-05
1064,chip,2.7134959964314476e-05
4490,pile,2.7099169528810307e-05
5097,revolver,2.70949585683411e-05
2452,forearm,2.7070344003732316e-05
2596,generator,2.706825216591824e-05
3419,lawn,2.703865902731195e-05
4269,palm,2.698224488995038e-05
2161,ethics,2.692736052267719e-05
5873,sub,2.685550498426892e-05
3110,indicator,2.680719262571074e-05
412,baker,2.6733718186733313e-05
3895,molecule,2.6697616704041138e-05
2994,hug,2.6692219762480818e-05
3544,local,2.666013824637048e-05
5382,settler,2.66214701696299e-05
930,castle,2.6593785150907934e-05
1291,component,2.652537114045117e-05
2128,epic,2.6505771529627964e-05
1160,clock,2.648795816639904e-05
3278,journal,2.6344210709794424e-05
445,barbecue,2.6268671717843972e-05
5417,shift,2.6268371584592387e-05
6387,umbrella,2.6249288566759787e-05
4265,pair,2.623750151542481e-05
4196,origin,2.6230492949252948e-05
4002,necklace,2.6224442990496755e-05
5460,sibling,2.6205467293038964e-05
6109,terrorist,2.6179939595749602e-05
3466,letter,2.6109624741366133e-05
6773,yin,2.61000659520505e-05
3961,mug,2.605363624752499e-05
6288,transport,2.60300421359716e-05
3172,institution,2.6027060812339187e-05
6046,tattoo,2.5869479941320606e-05
4350,path,2.584243156888988e-05
962,cello,2.5830062440945767e-05
4250,package,2.5759607524378225e-05
4885,railroad,2.5740355340531096e-05
5997,system,2.5707087843329646e-05
158,altar,2.5601322704460472e-05
3661,mangrove,2.559922359068878e-05
3559,logo,2.5592828023945913e-05
3878,mobile,2.5590315999579616e-05
2699,grandmother,2.558875348768197e-05
1422,corporation,2.5551955332048237e-05
1949,drunk,2.5547347831889056e-05
5425,shirt,2.5536657631164417e-05
5004,relay,2.5437584554310888e-05
1933,dresser,2.5434428607695736e-05
4528,place,2.5416002245037816e-05
4994,regulator,2.5408658984815702e-05
3476,library,2.539238084864337e-05
4470,pick,2.5370618459419347e-05
267,archaeologist,2.529840094211977e-05
3897,moment,2.527906144678127e-05
246,appetite,2.5263900170102715e-05
2593,gene,2.52044374065008e-05
182,analogue,2.5081115381908603e-05
1769,dictionary,2.4952832973212935e-05
1151,cliff,2.4922033844632097e-05
5682,sphere,2.4921107979025692e-05
4999,reject,2.4862283680704422e-05
5695,spit,2.4840550395310856e-05
3168,instance,2.471849074936472e-05
4127,ocean,2.4671129722264595e-05
4323,particle,2.4668004698469304e-05
3734,mayor,2.4629545805510134e-05
5753,stamp,2.4591570763732307e-05
2134,equal,2.4584885977674276e-05
2703,granny,2.4526952984160744e-05
2599,genie,2.4515047698514536e-05
4210,outfit,2.449585917929653e-05
4872,rack,2.447167207719758e-05
6497,veto,2.4438950276817195e-05
6346,tug,2.441667857056018e-05
5205,saint,2.43939630308887e-05
5513,ski,2.4387332814512774e-05
5047,reserve,2.4371245672227815e-05
5244,savannah,2.4346134523511864e-05
1285,complex,2.4182440029107966e-05
5131,roar,2.4155679057003e-05
5994,synonym,2.4144093913491815e-05
4658,prairie,2.4142160327755846e-05
6312,tribe,2.4113258405122906e-05
1833,disk,2.4068391212495044e-05
5384,sewer,2.3985008738236502e-05
1634,database,2.3890177544672042e-05
3847,minor,2.3877877538325265e-05
3623,maiden,2.385894003964495e-05
6792,zipper,2.378292629146017e-05
6224,top,2.377927376073785e-05
6628,web,2.3763292119838297e-05
5400,share,2.3761751435813494e-05
3011,hurricane,2.3685890482738614e-05
2186,examiner,2.3667464120080695e-05
3968,muscle,2.3606331524206325e-05
6190,title,2.3494505512644537e-05
3149,inn,2.3482096366933547e-05
1457,county,2.3441865778295323e-05
2050,elevator,2.3359003535006195e-05
1972,dust,2.3280499590327963e-05
296,art,2.316767677257303e-05
425,bamboo,2.3144137230701745e-05
4515,pipe,2.3105896616471e-05
3392,language,2.3098362362361513e-05
6151,throne,2.305096131749451e-05
6135,thigh,2.3009099095361307e-05
630,bomber,2.2988086129771546e-05
7,abbreviation,2.297072933288291e-05
1599,cyclone,2.2964663003222086e-05
1381,contributor,2.29385077545885e-05
4875,radio,2.2934656954021193e-05
870,cape,2.292964927619323e-05
796,bus,2.290681004524231e-05
1429,corruption,2.28900807996979e-05
21,accent,2.2888943931320682e-05
6512,village,2.2817850549472496e-05
325,assistant,2.281132219650317e-05
3714,master,2.2807169443694875e-05
6645,well,2.2795318727730773e-05
4948,receptor,2.277410931128543e-05
771,bulb,2.2773589080316015e-05
6486,vernacular,2.2771895601181313e-05
321,asset,2.271359335281886e-05
473,basketball,2.2618958610109985e-05
5354,sense,2.2451949917012826e-05
4254,paddle,2.244582719868049e-05
5129,road,2.2430162061937153e-05
2060,elm,2.242205482616555e-05
4771,prospect,2.239414789073635e-05
2761,guitarist,2.236234831798356e-05
5562,snack,2.224092895630747e-05
6315,trigger,2.2222546249395236e-05
6648,western,2.2221487597562373e-05
3928,mortal,2.2168505893205293e-05
6769,yellow,2.2143067326396704e-05
4871,racist,2.209604463132564e-05
3182,integer,2.208270780101884e-05
2478,founder,2.2014246496837586e-05
2374,fisherman,2.1999829186825082e-05
4595,police,2.1995003407937475e-05
4863,quote,2.1971565729472786e-05
1575,curl,2.1902107619098388e-05
1435,cottage,2.1884756279177964e-05
6690,windshield,2.1870027921977453e-05
3508,linguist,2.1865063899895176e-05
3719,match,2.1851243218407035e-05
3822,mill,2.1841158741153777e-05
1711,derby,2.180028968723491e-05
6741,wound,2.179162038373761e-05
629,bomb,2.174856126657687e-05
2155,estate,2.1723539248341694e-05
1767,dictator,2.1705462131649256e-05
1052,chief,2.160575422749389e-05
4710,printer,2.1598194507532753e-05
742,brook,2.148891144315712e-05
2779,hair,2.14820265682647e-05
5542,slide,2.147903614968527e-05
1723,desk,2.144428071915172e-05
563,bin,2.13946641451912e-05
1375,contract,2.1337365978979506e-05
1012,charge,2.1295874830684625e-05
6028,tandem,2.1219384507276118e-05
5142,role,2.121329634974245e-05
2749,guerrilla,2.120888530043885e-05
1393,cook,2.1180407202336937e-05
1139,cleaner,2.107219370373059e-05
5475,signal,2.1036852558609098e-05
1175,clover,2.1017040126025677e-05
4846,queen,2.0991723431507125e-05
5120,ripple,2.0988578398828395e-05
5297,screw,2.098583718179725e-05
50,action,2.0931369363097474e-05
6325,trombone,2.085040250676684e-05
2951,hood,2.0803152438020334e-05
421,balloon,2.0737290469696745e-05
5946,surname,2.070193841063883e-05
4924,razor,2.0655437765526585e-05
6247,tower,2.0609786588465795e-05
4475,pickup,2.0607960323104635e-05
1045,cherry,2.059931466646958e-05
3993,nasal,2.0598588889697567e-05
2654,goddess,2.058460631815251e-05
4075,note,2.056720040854998e-05
6083,tenant,2.0563140424201265e-05
2559,gang,2.0554572984110564e-05
3262,jerk,2.0523546481854282e-05
3347,kitty,2.0490768292802386e-05
1758,diamond,2.048406531685032e-05
5263,scene,2.0421766748768277e-05
2719,gray,2.041296465904452e-05
440,banner,2.035854777204804e-05
1861,division,2.031299300142564e-05
3165,inspector,2.0300674805184826e-05
4723,probe,2.0292567569413222e-05
24,accessory,2.0273317204555497e-05
3176,instrumentalist,2.0206243789289147e-05
1734,detective,2.0114131984882988e-05
6107,terror,2.005972601182293e-05
1840,disposition,2.002282053581439e-05
536,belt,1.999362575588748e-05
5615,something,1.996815080929082e-05
5676,speed,1.994763260881882e-05
3183,integral,1.994205558730755e-05
3237,isolation,1.9935743694077246e-05
5182,runaway,1.9885712390532717e-05
4013,neighbour,1.9868724848493002e-05
4405,peninsula,1.9868100935127586e-05
5280,scissors,1.9862512999679893e-05
1831,dish,1.9841856556013227e-05
5387,shack,1.9814835468423553e-05
1400,coordinator,1.9814795450656675e-05
1962,dump,1.979164153453894e-05
5855,stroke,1.975618943106383e-05
2386,flame,1.9702603822224773e-05
1762,diary,1.9696572053362615e-05
5856,structure,1.9661760234157555e-05
5617,son,1.959369910764508e-05
5769,station,1.953740320459474e-05
367,authority,1.949723628058564e-05
382,axis,1.9474897271720693e-05
6140,thong,1.945353506016545e-05
1245,combine,1.9452681954135187e-05
2093,end,1.943272764037829e-05
2320,feng,1.9421577235334553e-05
5229,sandwich,1.9399602024350315e-05
6352,tuna,1.936498301802203e-05
93,afterlife,1.9358572899363935e-05
3590,lung,1.9354716641828418e-05
777,bump,1.932286613737233e-05
2614,gift,1.927993980643805e-05
878,captain,1.92675506696105e-05
5673,spectrum,1.926226104842499e-05
3684,marble,1.9246377632953227e-05
3482,lie,1.918138332257513e-05
8,abdomen,1.9144574253004976e-05
5740,stadium,1.90367045433959e-05
615,blue,1.901400537462905e-05
1647,death,1.897004767670296e-05
3230,iron,1.894957858894486e-05
3453,lemon,1.893762055260595e-05
4940,rebel,1.8915850887424313e-05
220,anthropology,1.8909158825408667e-05
2266,fall,1.8894072127295658e-05
482,bathroom,1.8886974430643022e-05
800,bust,1.8875685782404616e-05
6612,waterfall,1.8825294318958186e-05
5211,salesman,1.881985372165218e-05
5472,sight,1.8710101358010434e-05
6157,thunder,1.868818435468711e-05
2500,frenzy,1.866155980678741e-05
6007,tackle,1.866115053417161e-05
569,birch,1.862361932580825e-05
4830,pursuit,1.8529370208852924e-05
4644,pot,1.8521348465583287e-05
1622,dancer,1.8509377696318552e-05
1240,column,1.847571002144832e-05
5014,remnant,1.84120362973772e-05
4680,presence,1.839853939600289e-05
1251,comic,1.8395434381091036e-05
5153,rose,1.8393591744825244e-05
2726,greenhouse,1.8334834749111906e-05
4467,pianist,1.8318702132091857e-05
1158,cloak,1.8294225810677744e-05
3259,jelly,1.8283237295690924e-05
5595,softball,1.82616277015768e-05
1093,church,1.825252184062265e-05
4661,prayer,1.8202061255578883e-05
1549,crusader,1.8146509319194593e-05
1405,copy,1.8140384781872854e-05
1592,cut,1.8126738723367453e-05
2789,halt,1.803985651349649e-05
1636,daughter,1.800627251213882e-05
389,back,1.7996348105953075e-05
2490,fraud,1.795958996808622e-05
2615,gig,1.793449882825371e-05
2151,essay,1.790114038158208e-05
3635,major,1.788713052519597e-05
4860,quiver,1.7882202882901765e-05
1081,chorus,1.7857542843557894e-05
1940,driveway,1.7848569768830203e-05
5548,slope,1.7815476894611493e-05
709,breakdown,1.7807356925914064e-05
4705,prince,1.7749625840224326e-05
1450,counter,1.770433664205484e-05
4701,priest,1.7679043594398536e-05
5670,spectacle,1.7642276361584663e-05
1009,characteristic,1.7611699149711058e-05
2798,handful,1.7592159565538168e-05
6508,view,1.755565608618781e-05
5905,suit,1.7541598936077207e-05
2769,gymnast,1.7536061932332814e-05
2346,file,1.752389107423369e-05
4910,rape,1.7504282368463464e-05
4810,pump,1.740943844197318e-05
6606,watch,1.737157435854897e-05
242,appearance,1.7358839613734744e-05
6409,union,1.7350348571198992e-05
5810,sting,1.734250872686971e-05
2565,garlic,1.7325679436908104e-05
4496,pillow,1.720992622722406e-05
4796,pub,1.7209697034559213e-05
1888,donor,1.7190292055602185e-05
6421,urge,1.7140166164608672e-05
5574,snow,1.7114996808231808e-05
2561,garage,1.7110085536842234e-05
3868,mister,1.7057263903552666e-05
2689,grain,1.705241811578162e-05
3851,minute,1.7009020666591823e-05
6530,vision,1.699872336757835e-05
1632,dashboard,1.6986989066936076e-05
1631,dash,1.694684397079982e-05
4369,pavement,1.6896045053726994e-05
3912,monument,1.6840656826389022e-05
4121,obsession,1.6821682947920635e-05
6452,variant,1.6816182323964313e-05
719,brick,1.6809639419079758e-05
4626,pork,1.6809288354124874e-05
697,brake,1.6785723346401937e-05
5756,standard,1.678513035585638e-05
4962,recording,1.675306702964008e-05
761,buddy,1.674025770626031e-05
606,blood,1.673066617513541e-05
988,chairman,1.6724445231375284e-05
5282,scope,1.671484460530337e-05
4056,nobody,1.6710908312234096e-05
3865,missionary,1.6687434253981337e-05
4225,oven,1.6685842638253234e-05
3056,ignorant,1.6673417121637613e-05
5359,sentence,1.6637093722238205e-05
3008,hunting,1.6602825780864805e-05
2221,explanation,1.6600639355601743e-05
1697,dentist,1.659978624957148e-05
5737,stable,1.65087403729558e-05
3015,hut,1.6498635886819102e-05
5401,shareholder,1.6481415514135733e-05
1150,client,1.6444317225250416e-05
681,bowler,1.6436320947832428e-05
369,auto,1.6365978808607906e-05
6746,wreck,1.635657281440217e-05
3061,illusion,1.635446460568346e-05
3238,issue,1.6337691704393364e-05
5890,substance,1.6312813386321068e-05
4749,project,1.6298865375574678e-05
1967,dungeon,1.629630060051568e-05
2371,first,1.6293348380713724e-05
326,associate,1.6278374459943734e-05
2576,gather,1.6262221834040247e-05
511,bedroom,1.6255029549938627e-05
5247,savior,1.6254998627118766e-05
531,believer,1.624586911930237e-05
5967,sweater,1.621427873033099e-05
4192,organization,1.619639624550473e-05
1186,coaster,1.6194466297747567e-05
2368,fireplace,1.618324313312769e-05
1197,cod,1.618169881112408e-05
388,bachelor,1.6178690202650614e-05
2351,film,1.6141026208060794e-05
1270,communist,1.6128593415487558e-05
2679,governor,1.60572581080487e-05
3329,killing,1.6026095181587152e-05
4975,reference,1.6006681107683107e-05
6231,torso,1.599917231942527e-05
951,caution,1.596862421138212e-05
1630,dart,1.5941082892823033e-05
4053,ninja,1.591145155543927e-05
3342,kit,1.5806323062861338e-05
1545,cruelty,1.5805193470441736e-05
1676,defendant,1.579185845912434e-05
861,canoe,1.57456161105074e-05
2551,gallon,1.5731866369605996e-05
4880,rag,1.5721308955107816e-05
2641,glove,1.571772554598283e-05
3009,hurdle,1.5705678379163146e-05
225,antique,1.5679202988394536e-05
658,bore,1.5677351257181726e-05
2842,haven,1.5661555153201334e-05
3492,lightning,1.564355261507444e-05
4803,puddle,1.5622963474015705e-05
6058,tear,1.5579533283016644e-05
580,bitten,1.5557603546767496e-05
3866,mist,1.5545901987934485e-05
1755,dialect,1.5526906281593256e-05
3393,lantern,1.552609319332987e-05
3850,mint,1.5514251572312787e-05
71,adoption,1.5496418200200424e-05
2286,fat,1.5489902580156922e-05
3270,job,1.548269392515067e-05
2077,emotion,1.5475387044716626e-05
3060,illness,1.544628139527049e-05
2590,gem,1.5444145901710726e-05
6609,water,1.5427600374096073e-05
916,carving,1.5398847608594224e-05
4614,pool,1.5304241969715804e-05
2234,extinction,1.5254857316904236e-05
3197,interface,1.5250188880600035e-05
2293,fault,1.520978275948437e-05
2883,hell,1.5207114302029368e-05
619,board,1.5196951608231757e-05
4044,nickname,1.5165056538535282e-05
1103,circle,1.5151915249589365e-05
6307,trench,1.5132753105717711e-05
4456,photo,1.5131338841456454e-05
4548,platform,1.5101166354725137e-05
5323,secretariat,1.5064141734910663e-05
4969,redhead,1.505506497778697e-05
5000,relation,1.5054189134389162e-05
1542,crown,1.5037472621770576e-05
662,boss,1.4989164810685907e-05
1715,descendant,1.4977433238527738e-05
5351,senator,1.4957036000851076e-05
5324,secretary,1.4948293937777635e-05
4729,processor,1.4947994714020751e-05
185,analyst,1.4935440049157478e-05
721,bride,1.4854770597594324e-05
4952,recipient,1.4827171980869025e-05
1255,commander,1.4823170204181224e-05
2090,encounter,1.4810013453825377e-05
397,backyard,1.4807826119067613e-05
1282,complaint,1.4796632058278192e-05
4020,nest,1.4789408851356711e-05
3472,liability,1.4761184502276592e-05
4578,pocket,1.4758524230273906e-05
3695,market,1.4757257304154336e-05
1721,designer,1.474849250371335e-05
1521,crime,1.4687659131595865e-05
6535,visual,1.4680503227282315e-05
1164,clone,1.465722561988514e-05
5449,shot,1.4647247553511988e-05
3998,nature,1.4643491340393666e-05
2129,episode,1.4619168723584153e-05
549,bibliography,1.4611880942538846e-05
3435,leather,1.459058876207564e-05
5863,study,1.4581824871129356e-05
1148,clerk,1.4572260624845512e-05
2428,folder,1.457180314901052e-05
2523,fuck,1.4522497622238006e-05
49,act,1.4518992429657374e-05
3863,missile,1.4477030163106974e-05
657,border,1.4472461771219969e-05
1118,claim,1.4456762983172666e-05
143,alley,1.4456320968747605e-05
3749,mechanic,1.4447349713009316e-05
2914,hiking,1.4422555977944285e-05
936,catalyst,1.441561289539095e-05
2678,government,1.4413949429581407e-05
5904,suicide,1.4398932762560435e-05
4035,newspaper,1.4373166777659208e-05
501,beard,1.4368849406309891e-05
6324,trolley,1.4356125575432088e-05
5001,relationship,1.433316992915934e-05
3127,influence,1.4313785868580453e-05
4633,portrait,1.430873635399621e-05
3291,jump,1.4293611457105726e-05
3819,military,1.4292861123976763e-05
3656,mandarin,1.4266605830925982e-05
5373,server,1.4264374840422533e-05
4649,pouch,1.4233282854547724e-05
4534,plaintiff,1.4229008229449391e-05
2214,expedition,1.422873538103886e-05
3445,legend,1.4212462701834738e-05
5958,suspension,1.4195177755027544e-05
4494,pillar,1.419497584720375e-05
2007,eclipse,1.4189397916197777e-05
417,balance,1.4186002772476058e-05
816,cabin,1.4162198567646556e-05
4536,plane,1.4162157640384976e-05
1427,correspondent,1.413719292031601e-05
5532,slavery,1.4126277164905332e-05
4714,prison,1.4123178516456392e-05
5525,skyscraper,1.4121684216661379e-05
5481,silence,1.4083716450841166e-05
2696,grandfather,1.4063222806726117e-05
6344,tube,1.4046775504539255e-05
3965,murder,1.4035112144483719e-05
2365,fir,1.4024328265804797e-05
5612,someone,1.4011760868015699e-05
2233,external,1.397214327880647e-05
5803,steward,1.3971090993436519e-05
5290,scrap,1.3947899788036011e-05
212,answer,1.3909935660194606e-05
2637,globe,1.3909352674090769e-05
1403,cope,1.3874628166377079e-05
2991,hub,1.3840188330505043e-05
6260,trader,1.3822553228237666e-05
5092,review,1.3809468327963259e-05
1582,curse,1.379993773298338e-05
2505,fridge,1.3795200175081845e-05
6655,wheat,1.3771119483863004e-05
6735,world,1.375214196741581e-05
779,bun,1.3750804100709502e-05
3540,loan,1.3737710105488077e-05
4433,personal,1.3707583093491849e-05
6071,television,1.3698761904379353e-05
4717,private,1.3697325812245253e-05
589,blade,1.364245417789789e-05
4361,patrol,1.3637784832098987e-05
1946,drug,1.3626045983983204e-05
888,card,1.3616549949801993e-05
5909,sultan,1.3570785995398182e-05
437,banker,1.3563191714638378e-05
4932,real,1.3549655704991892e-05
4938,reason,1.3547342859965283e-05
897,carnival,1.3543106433644425e-05
5727,spy,1.3519620551960543e-05
542,berry,1.3512388250092044e-05
5944,surgeon,1.348033947579097e-05
5665,special,1.3448456229525618e-05
5045,resemblance,1.3447417586576194e-05
2235,extreme,1.3442890121950768e-05
6390,uncle,1.3418297385214828e-05
1568,cupboard,1.3400727766565979e-05
4023,net,1.3386907085077837e-05
4360,patriot,1.3374133231991436e-05
6110,test,1.3336534721020143e-05
2577,gathering,1.3299434613145422e-05
3156,inscription,1.3273344848130364e-05
5852,strip,1.3268891052575782e-05
3185,integrity,1.3246421985968482e-05
6778,young,1.3213983947935048e-05
1868,document,1.3211753866926301e-05
5098,reward,1.3168356417736504e-05
5729,square,1.3158589354134165e-05
6154,thug,1.3158476576791145e-05
1293,composer,1.3152027349860873e-05
3093,incarnation,1.313128541369224e-05
5840,straw,1.3124237739248201e-05
3276,joke,1.3094807400193531e-05
5932,supervisor,1.3090013453620486e-05
2586,geek,1.3072397450741846e-05
4706,princess,1.3059090633760206e-05
3397,laptop,1.3045721971138846e-05
1925,draw,1.3029930414631963e-05
3145,injury,1.3025780390307773e-05
1415,corn,1.3008177120354958e-05
3984,mystery,1.299572795687709e-05
210,annual,1.2951471035194118e-05
4011,neighbor,1.294237154070288e-05
181,analog,1.2938902727910317e-05
134,alert,1.2908387361676432e-05
3798,metro,1.2866599718108773e-05
1756,dialogue,1.28367064462509e-05
5050,residence,1.2826219062844757e-05
4552,play,1.2822575627069455e-05
1410,cord,1.281106142414501e-05
4497,pilot,1.277185401704628e-05
3992,narrative,1.2769051863870118e-05
4686,president,1.2765862265951e-05
3737,mean,1.2749304005410522e-05
3793,meter,1.2744392734020948e-05
1339,consciousness,1.2742751096084248e-05
2303,feature,1.2736167263938114e-05
764,buffer,1.2701900232059415e-05
1671,deed,1.2674855497607496e-05
506,beauty,1.267144671146525e-05
2265,faithful,1.2637776308110915e-05
1644,dealer,1.2606130439962726e-05
238,app,1.2599459296325222e-05
2828,harpsichord,1.2588709978444967e-05
5256,scalp,1.2584521755343303e-05
3788,metal,1.2578221685544122e-05
5851,string,1.2557127774925902e-05
2328,few,1.25549722724827e-05
5506,site,1.2535948371805716e-05
345,attack,1.2498177966335788e-05
6447,vane,1.2487445019360166e-05
1350,consonant,1.2459383469831664e-05
1710,deputy,1.2445667380234227e-05
1273,company,1.2430850802047644e-05
4190,organisation,1.239683751919074e-05
6300,treat,1.2391790733090602e-05
2427,fold,1.2381230590108316e-05
1206,coffin,1.2373770005069673e-05
2618,ginger,1.2372118362691253e-05
941,category,1.2364545909804292e-05
1806,disability,1.2346624316705856e-05
5038,reputation,1.2331420293776318e-05
4094,nun,1.2324530871410388e-05
1277,compassionate,1.2313194019952789e-05
5148,room,1.2306314602028579e-05
4707,principal,1.230047200806439e-05
1740,developer,1.2297105058678426e-05
1771,diesel,1.2294138286961243e-05
4493,pill,1.2260347830306273e-05
6410,unique,1.2260090443305671e-05
5767,statement,1.2228131708980072e-05
6673,widow,1.221832735609496e-05
6544,void,1.2173083632660564e-05
2600,genius,1.2162268831161782e-05
5822,stool,1.2161573067714926e-05
2664,gong,1.2105370842618868e-05
3835,mineral,1.209998026752146e-05
6122,theft,1.2082303328497801e-05
1511,crew,1.2082211469532922e-05
5184,running,1.2076060556864832e-05
4130,octave,1.2074251571903005e-05
354,attitude,1.207366403832566e-05
1746,device,1.20680933832773e-05
4237,overview,1.2062845598848071e-05
2488,framework,1.2053807949996553e-05
5657,spat,1.2049727047269698e-05
3812,might,1.2044717550452333e-05
4368,pause,1.2042615708196536e-05
6488,version,1.2042421076330356e-05
6106,territory,1.2027820957882795e-05
6053,teacher,1.201960003527347e-05
689,boyfriend,1.1942155651922803e-05
6320,trip,1.190908187709283e-05
5061,response,1.1897457625309471e-05
2117,entrepreneur,1.1893498594872653e-05
989,chairperson,1.1890709174622316e-05
4120,observatory,1.1835283658001572e-05
4808,pulse,1.181869265565183e-05
2516,frontier,1.1798287232522853e-05
490,bay,1.1784005437220912e-05
3100,inclusion,1.1779319720517378e-05
4042,nick,1.1735120097000618e-05
4965,recruit,1.1720323527697474e-05
5042,rescue,1.1702654774126131e-05
6698,winter,1.1698660273395944e-05
5235,satellite,1.1694321074173786e-05
1214,cold,1.1687207006616518e-05
1153,climb,1.1684811397572048e-05
4141,offering,1.1681925570883323e-05
1770,die,1.16706796688959e-05
4800,publisher,1.1649640327959787e-05
478,bath,1.1633009307843167e-05
2375,fishery,1.1631987945293076e-05
2494,freedom,1.1631622328422964e-05
1914,drag,1.15916791401105e-05
6239,touch,1.1590396752581e-05
5635,soup,1.1561694009287748e-05
5529,slash,1.1554572665772866e-05
6759,yahoo,1.1538011676748283e-05
1028,check,1.149346735473955e-05
2912,highway,1.1489632015582174e-05
2563,garbage,1.1482205991342198e-05
4709,print,1.1457276741566602e-05
5802,stew,1.142703968071146e-05
5499,sink,1.1416114830353763e-05
3956,movie,1.1402697964513209e-05
2605,geology,1.1366510989319067e-05
886,carbon,1.1358340998413041e-05
591,blank,1.135304592025932e-05
765,buffet,1.1350002750987187e-05
361,auditorium,1.1346442079229746e-05
708,break,1.132819215854397e-05
6435,vacuum,1.1320016710669734e-05
1465,cousin,1.1312473361613229e-05
3174,instructor,1.1306981832603924e-05
3374,lad,1.1296850971120875e-05
605,blogger,1.129539668909274e-05
5251,saxophone,1.1290119800833054e-05
1964,dune,1.1278582860541064e-05
4208,outcome,1.125245398725383e-05
400,badge,1.1242812433920335e-05
4570,plug,1.1242726031923667e-05
2172,event,1.1224716217839159e-05
5111,ridge,1.1205485861864872e-05
4421,performance,1.1201949746464379e-05
1935,drill,1.1199406799278222e-05
6279,transfer,1.1185616131115239e-05
2865,hearth,1.117625470214989e-05
3321,keystone,1.1164940588059835e-05
2070,emerald,1.1144866221002303e-05
4601,poll,1.1131344763271045e-05
3907,monopoly,1.1128765436296817e-05
1344,conservative,1.112525296775857e-05
4270,pamphlet,1.109999811887974e-05
5195,safari,1.1083878234785516e-05
1591,customer,1.1067093510064296e-05
2340,fifth,1.1066164915973786e-05
6209,tomb,1.1057039955630898e-05
6758,yacht,1.1051727597077843e-05
6089,tenor,1.1034013368771411e-05
1440,council,1.102480928238947e-05
1932,dress,1.101223097066395e-05
1649,debate,1.1007086868630722e-05
3229,iris,1.100320241675945e-05
5385,sex,1.0985295375576243e-05
6477,venom,1.0964404282276519e-05
1072,choir,1.096390224120114e-05
4398,penalty,1.0955979632853996e-05
6554,voter,1.0948761882900726e-05
844,camp,1.093033733923221e-05
4506,ping,1.0928889423666988e-05
855,candidate,1.090730438590981e-05
5368,series,1.0906732313742395e-05
5380,setting,1.0900762390519958e-05
1927,drawer,1.0894600563915446e-05
2690,gram,1.0875105544982944e-05
252,application,1.0870718142541591e-05
297,artery,1.0837325135071296e-05
5158,round,1.0796496098919306e-05
4043,nickel,1.0787798601086251e-05
3754,median,1.0756455594673753e-05
3570,lord,1.0744983228505589e-05
3750,mechanism,1.0717065379139967e-05
3622,maid,1.0710168680816423e-05
1790,diner,1.0705705790314823e-05
1621,dance,1.0692258001654409e-05
1272,commuter,1.0684745575417764e-05
4734,product,1.0684530934668146e-05
4424,periodical,1.0657684470061213e-05
4977,reflection,1.064174921339145e-05
3343,kitchen,1.0634871614456642e-05
170,ambiguity,1.0628584277583286e-05
2257,factory,1.0613331141939852e-05
358,auction,1.0600523637549486e-05
3536,load,1.0579648915154394e-05
5844,street,1.0576622116786893e-05
2932,holder,1.056829478329746e-05
1680,definition,1.0562228453636635e-05
2316,fen,1.0522796401346568e-05
4632,portion,1.0502233635634184e-05
5625,soprano,1.0485211532795802e-05
6273,trait,1.04763357740012e-05
5204,sailor,1.0471850146132056e-05
4605,polo,1.0466159437783062e-05
4182,orchestra,1.0461398233019281e-05
1268,communication,1.0455793926666956e-05
1458,couple,1.0407177796878386e-05
6284,transmission,1.0406701221654657e-05
167,ambassador,1.0401678991911467e-05
5765,starter,1.036514004226774e-05
715,breath,1.0357283827033825e-05
1244,combination,1.0355941412854008e-05
4791,psychiatrist,1.0336819286749233e-05
5378,set,1.0334788385080174e-05
1412,core,1.032503496389836e-05
451,baritone,1.0307610864401795e-05
2799,handgun,1.0303336239303462e-05
754,brushing,1.0296254913555458e-05
6075,temper,1.0293907507730182e-05
4184,order,1.0293289051332977e-05
5592,socks,1.0291219041391741e-05
4069,normal,1.0258734619128518e-05
2728,grenade,1.0251174899167381e-05
6143,thought,1.0213020686933305e-05
319,assertion,1.0212533197773155e-05
5693,spiritual,1.0211423614236992e-05
5389,shade,1.0210264917986933e-05
5977,swing,1.0186241524934303e-05
6434,vaccine,1.0174242561333813e-05
6049,taxi,1.0162304533878341e-05
3648,mama,1.0155881682294421e-05
3752,medal,1.0150081834581215e-05
5554,smile,1.015004363580374e-05
5058,resource,1.0127379027835559e-05
3713,mast,1.0085231224365998e-05
4624,porch,1.0067942639579996e-05
824,cafe,1.006062939268304e-05
1416,corner,9.997027518693358e-06
5133,robe,9.987917110265698e-06
3275,joint,9.983965355786495e-06
530,belief,9.980014510801993e-06
1433,costume,9.978719390346669e-06
5783,stem,9.949917512130924e-06
5411,shelf,9.939873962139245e-06
463,base,9.929471161740366e-06
1001,change,9.903455065796152e-06
1281,competitor,9.901575140247587e-06
4151,omega,9.89493855740875e-06
969,center,9.891457921185065e-06
5503,sister,9.872232112684287e-06
6246,towel,9.855441021500155e-06
3058,illegal,9.848515219346154e-06
3384,lamp,9.83587324299151e-06
1356,constraint,9.828221664065495e-06
6314,trick,9.820716513786465e-06
1115,civilian,9.820323612075299e-06
3496,likeness,9.816633792070206e-06
6212,ton,9.815801604418084e-06
4535,plan,9.808680260903202e-06
4727,process,9.807903552427888e-06
