,nouns,fruit
1887,donkey,3.0359590255102376e-06
6663,whiskey,3.0339588192873634e-06
3375,ladder,3.0190108191163745e-06
803,butcher,3.0142814466671553e-06
1061,chin,2.992613190144766e-06
828,cake,2.9874004212615546e-06
329,assurance,2.948758037746302e-06
5777,steak,2.9456884931278182e-06
898,carol,2.9452196486090543e-06
2861,heart,2.938906618510373e-06
4961,recorder,2.9281300157890655e-06
765,buffet,2.918497784776264e-06
2228,exposure,2.915607637987705e-06
4186,ordination,2.905376504713786e-06
2075,emission,2.903002950915834e-06
5927,sunshine,2.901145990108489e-06
5804,stick,2.8992733405175386e-06
834,calf,2.897410467994632e-06
1091,chuck,2.8941212804056704e-06
4386,peasant,2.879625981222489e-06
3459,lens,2.8656215818045894e-06
5828,storey,2.8631084205699153e-06
4403,penguin,2.8552362891787197e-06
4191,organising,2.8536546778923366e-06
1844,dissemination,2.848553776857443e-06
924,casket,2.848287522283499e-06
3712,massage,2.8457488951971754e-06
4390,peek,2.8404481327015674e-06
3207,intervention,2.83631743513979e-06
1831,dish,2.828327524184715e-06
3790,metaphor,2.8227443635842064e-06
546,beverage,2.8115089207858546e-06
5280,scissors,2.792520263028564e-06
6186,tip,2.7837934339913772e-06
2463,form,2.7733476599678397e-06
789,burn,2.769636921584606e-06
1711,derby,2.76727905657026e-06
6653,whale,2.757579068202176e-06
2329,fiber,2.757210722847958e-06
1561,cuisine,2.7540679639059817e-06
3658,mandolin,2.7540284008864546e-06
391,backbone,2.7515895908436505e-06
453,bark,2.741272510320414e-06
2301,feast,2.7398612019169377e-06
5187,rust,2.7385156045056647e-06
881,car,2.7301582576910732e-06
5636,source,2.722602403082419e-06
6187,tire,2.7209825930185616e-06
2960,horn,2.7207024686504155e-06
5734,squirrel,2.710384933379828e-06
1191,cock,2.707037083382602e-06
23,access,2.700472350625205e-06
255,apprehension,2.6980267193721374e-06
3820,milk,2.687482492547133e-06
285,armor,2.6810673716681777e-06
5933,supper,2.6690006507124053e-06
5399,shape,2.66534289039555e-06
6300,treat,2.6648726816347335e-06
3732,maybe,2.6582806640362833e-06
570,bird,2.648108875291655e-06
5867,stupidity,2.6451230041857343e-06
1572,cure,2.6441898626217153e-06
918,case,2.627338517413591e-06
1954,dude,2.620819486764958e-06
5648,spade,2.615890025481349e-06
2411,flour,2.6137454369745683e-06
6119,thanks,2.61354625763488e-06
1864,dock,2.6087350306625012e-06
695,bracket,2.596528247522656e-06
1050,chicken,2.591402562757139e-06
3131,infrastructure,2.586844630059204e-06
4281,panties,2.584472440503305e-06
1790,diner,2.5828117031778675e-06
5958,suspension,2.5814204036578303e-06
3002,humour,2.5787653612496797e-06
473,basketball,2.5709323381306604e-06
3907,monopoly,2.57020633398497e-06
1602,cylinder,2.559995664341841e-06
6355,tunic,2.5484300749667455e-06
6523,violin,2.5329111394967185e-06
6343,tuba,2.5206311420333805e-06
3519,liquid,2.5137608190561878e-06
2220,expertise,2.5121191811194876e-06
1542,crown,2.5106724024226423e-06
6445,van,2.4989030862343498e-06
1064,chip,2.4903908979467815e-06
2930,hog,2.477501766406931e-06
2899,heron,2.4746871076786192e-06
2711,grass,2.469239007041324e-06
2430,folklore,2.466586465743603e-06
5566,snap,2.465880925228703e-06
4912,rat,2.4650532850500895e-06
4483,pig,2.454347395541845e-06
1149,click,2.4530929749744246e-06
5551,slump,2.4502498945366824e-06
727,brilliant,2.446432517899666e-06
3106,independence,2.443179710098775e-06
4951,recipe,2.4400851543759927e-06
3992,narrative,2.438798674120335e-06
1436,cotton,2.4376754481636453e-06
364,authenticity,2.4294249669765122e-06
6733,workplace,2.4248163299489534e-06
459,barrel,2.4181449589377735e-06
5654,spark,2.409719400020549e-06
3993,nasal,2.388386747043114e-06
1125,clarinet,2.3883094399934635e-06
4381,peacock,2.3877810235717334e-06
804,butler,2.3822176444809884e-06
615,blue,2.3650839011679636e-06
2791,hamburger,2.3614350084244506e-06
1409,coral,2.3599918677064124e-06
6013,tail,2.3559193778055487e-06
867,cap,2.3555307961942162e-06
3835,mineral,2.355470087422873e-06
3868,mister,2.34948447541683e-06
5002,relative,2.338767217224813e-06
2547,gale,2.3355664779955987e-06
85,advocacy,2.331093810425955e-06
1021,chassis,2.3299669464904582e-06
39,achievement,2.3298225642065518e-06
5498,singular,2.3271445570571814e-06
5574,snow,2.3244431304192403e-06
6297,tray,2.318631231901236e-06
3346,kitten,2.3052543838275596e-06
5994,synonym,2.3051359221426537e-06
5690,spine,2.2971366888668854e-06
1633,data,2.290840484420187e-06
3514,lion,2.2858689590066206e-06
4733,producer,2.28443741434603e-06
4692,prestige,2.2736742266715737e-06
3935,motel,2.2685389922116883e-06
2850,head,2.259781012980966e-06
5243,savage,2.2587789771932876e-06
1964,dune,2.2567357973457547e-06
17,academics,2.253529146400979e-06
3678,many,2.250365696454537e-06
1833,disk,2.248104919999605e-06
4644,pot,2.2456940769188805e-06
2778,hail,2.2376175365934614e-06
6145,thread,2.226274546046625e-06
3189,intent,2.21719733417558e-06
6447,vane,2.2165716018207604e-06
3316,kettle,2.211478886238183e-06
1097,cigarette,2.199028585891938e-06
5702,sponge,2.1980158635415137e-06
6488,version,2.1948674202576512e-06
6220,tooth,2.1860748802282615e-06
1753,diagram,2.183528749810648e-06
806,butterfly,2.1799605747219175e-06
4001,neck,2.174101382479421e-06
3831,min,2.1736143480666215e-06
5866,stump,2.172712811443489e-06
3256,jealousy,2.172667109334725e-06
5838,strap,2.1703788206650643e-06
4844,quartet,2.169753770431271e-06
863,canopy,2.1672246930393158e-06
917,cascade,2.1667906366928946e-06
2660,gold,2.1658174773619976e-06
2032,efficiency,2.162783403036883e-06
678,bow,2.1527619082917226e-06
5555,smith,2.1465932604769478e-06
5175,ruin,2.146560518667684e-06
6552,vomit,2.1457724415085977e-06
2915,hill,2.1443261175591033e-06
728,brink,2.1326566184143303e-06
3988,name,2.129871973011177e-06
1615,dairy,2.1244838990241988e-06
3461,leopard,2.120915041814442e-06
2031,efficacy,2.1205369193921797e-06
2958,horizon,2.107711907228804e-06
6384,typhoon,2.106449755956419e-06
1632,dashboard,2.1029554773122072e-06
4307,pardon,2.1006621864216868e-06
2466,format,2.0990401026210748e-06
2016,eddy,2.097885499097174e-06
3822,mill,2.0975014649593504e-06
4251,packaging,2.094363253490883e-06
5139,rocket,2.092438535328256e-06
273,archives,2.0864249563601334e-06
807,button,2.080216063404805e-06
5934,supplement,2.0790716916962992e-06
3550,locomotive,2.0757534002768807e-06
5765,starter,2.073479890896124e-06
5190,sabre,2.072305733236135e-06
3179,insurance,2.0710906483145664e-06
3521,liquor,2.064017962766229e-06
652,booster,2.0629768187063746e-06
1884,dome,2.0624438548111357e-06
4369,pavement,2.06187928597501e-06
6736,worm,2.0520142243185546e-06
5870,style,2.0475670226005604e-06
4339,pasta,2.0472955384320812e-06
51,activation,2.0355055312393233e-06
1486,crate,2.0308830244175624e-06
1795,dioxide,2.0295876765885623e-06
780,bunch,2.0243548988219118e-06
335,astronomy,2.019410885623074e-06
5819,stomach,2.0145500911894487e-06
1183,coal,2.0071458948223153e-06
4650,poultry,2.005944224947598e-06
4044,nickname,1.996801756831701e-06
490,bay,1.9914311906177318e-06
5137,rock,1.9884157609340036e-06
5206,sake,1.9865487956849393e-06
4397,pen,1.983542460948229e-06
1891,doorbell,1.980818524316419e-06
5418,shin,1.9777983197855065e-06
4366,patty,1.976246721824282e-06
658,bore,1.9746189536817838e-06
1650,debris,1.9706119473994477e-06
4308,parent,1.9683880054799374e-06
3980,mutation,1.9564963622542564e-06
3473,liar,1.9564627109502908e-06
3734,mayor,1.9540648281690665e-06
1504,credibility,1.9529804831108777e-06
5195,safari,1.951437070601969e-06
4997,reindeer,1.9427986899245298e-06
3434,leash,1.9406877527217148e-06
975,ceramic,1.939692083396949e-06
718,bribery,1.9362860257388093e-06
2676,gossip,1.93537584891601e-06
3445,legend,1.931803808474797e-06
2692,gran,1.931026645252132e-06
6497,veto,1.930796315718908e-06
3319,keyboard,1.929130803546286e-06
3874,mixture,1.918032239700551e-06
936,catalyst,1.918024963742937e-06
2602,genre,1.916050450745388e-06
4527,pizza,1.9138242350891232e-06
4772,prosperity,1.9136582523060497e-06
4210,outfit,1.9126455299556255e-06
231,anyone,1.90981859304884e-06
6697,winner,1.9077469914918765e-06
4999,reject,1.9062011915593757e-06
5921,sunglasses,1.9058920770476107e-06
2263,fairy,1.9054378981309128e-06
507,beaver,1.9034690694752499e-06
2845,hawk,1.899454218801111e-06
3783,mess,1.895500304271991e-06
4577,pneumonia,1.895483933367359e-06
1739,devastation,1.8942209862871096e-06
4521,pit,1.8939228993986035e-06
710,breakfast,1.8816518831954454e-06
2662,golf,1.878695002233144e-06
2651,goat,1.8757929183266242e-06
2266,fall,1.8747825833997922e-06
6473,vendor,1.8728186432781513e-06
3273,joey,1.86723661954602e-06
1291,component,1.8655439362191828e-06
2991,hub,1.8627224562806077e-06
2044,electricity,1.8627224562806077e-06
5069,result,1.856552557910618e-06
1316,condor,1.85604449143284e-06
6460,vector,1.8513915165385697e-06
4845,quartz,1.848939064075239e-06
3952,mouth,1.845663859967317e-06
2897,hero,1.840387540141819e-06
3718,mat,1.835694888541184e-06
1750,diabetes,1.8247842490382027e-06
1220,collar,1.8239263681607554e-06
6693,wing,1.8222191329186899e-06
3761,melody,1.8220783886135905e-06
426,ban,1.8164656694352743e-06
5072,retention,1.8129542240785668e-06
3171,institute,1.8125358565157512e-06
5400,share,1.8111259123543277e-06
470,basin,1.8099896124113002e-06
2102,engagement,1.8051819097308908e-06
4684,preserves,1.7957022464543115e-06
4771,prospect,1.7940075167643954e-06
6548,volleyball,1.7892183450385346e-06
5837,stranger,1.7833037873060675e-06
5802,stew,1.7811893258112832e-06
1429,corruption,1.7732370451994939e-06
6428,usual,1.771284928508976e-06
3936,moth,1.7634069990890566e-06
976,ceramics,1.7627747865844867e-06
3583,luggage,1.7539910004416015e-06
4000,necessity,1.746303382788028e-06
1635,date,1.7395947224940755e-06
2399,flexibility,1.7364188806823222e-06
5910,sum,1.7328505919067538e-06
2029,effectiveness,1.7290506093559088e-06
862,canon,1.728226379782427e-06
989,chairperson,1.7256126056963694e-06
5826,storage,1.7244561831830651e-06
2703,granny,1.7224197108589578e-06
3286,jug,1.7211061731359223e-06
220,anthropology,1.7200181900989264e-06
4601,poll,1.717079612717498e-06
5649,spaghetti,1.71675867477461e-06
471,basis,1.7165016288345214e-06
447,barber,1.705433874121809e-06
3757,medium,1.704297346805106e-06
3246,jade,1.7009442672133446e-06
3753,media,1.698577534625656e-06
4370,pavilion,1.6914731304495945e-06
4647,pottery,1.685167944742716e-06
1507,creek,1.6836257827890222e-06
514,beef,1.6828649904709891e-06
5143,roll,1.6781995100245695e-06
2222,exploration,1.6698706986062462e-06
2483,fox,1.6671608591423137e-06
6330,trousers,1.664844376136898e-06
6698,winter,1.6640474314044695e-06
6432,utilization,1.6631654489174252e-06
1748,dew,1.6618605513940565e-06
4589,poisoning,1.661400915509148e-06
3698,marketplace,1.6524352304259082e-06
6659,whip,1.6429598872491624e-06
2631,glasses,1.6342555682058446e-06
4323,particle,1.6318246025548433e-06
1421,corporal,1.631575628380233e-06
582,black,1.6314744470946607e-06
1527,criterion,1.6295011846523266e-06
4668,preference,1.6293893168040086e-06
5817,stockings,1.626957669031981e-06
2697,grandma,1.6246057157331961e-06
1127,clasp,1.6243654954450903e-06
5193,saddle,1.6228882486757357e-06
4103,nylon,1.6212409263971495e-06
4626,pork,1.6188477047762717e-06
4401,pendant,1.6187010487556108e-06
3295,junior,1.6162822475962457e-06
2968,hospice,1.612078222024138e-06
6174,timber,1.6109300986499875e-06
2472,forte,1.6109179341583513e-06
778,bumper,1.609713763173204e-06
2994,hug,1.6030222695917473e-06
5048,reservoir,1.6027364608817152e-06
5715,spray,1.6011856587283546e-06
4675,premise,1.5992415001164773e-06
2957,horde,1.5991012105587288e-06
3515,lip,1.5966888895491138e-06
5617,son,1.59601745508553e-06
5744,stain,1.5934807606754475e-06
1499,creator,1.5875363033046597e-06
1046,chess,1.5853756849537604e-06
5913,summit,1.5799994343979051e-06
4334,passion,1.5780312878632685e-06
2635,gliding,1.570565018482739e-06
2423,foam,1.5698477682235534e-06
1712,derivation,1.5655582501494791e-06
3612,macro,1.5634083183613257e-06
4669,prefix,1.563391833769856e-06
6526,virus,1.5616857353961677e-06
5191,sac,1.5543264453299344e-06
4682,presentation,1.5506457202718593e-06
506,beauty,1.5489725910811103e-06
4585,poetry,1.5481751916013309e-06
5200,sage,1.5472805898752995e-06
3803,microphone,1.5342517372118891e-06
5115,rim,1.5339531955760322e-06
2966,hose,1.533921022200957e-06
444,bar,1.5325085769291036e-06
2335,fiction,1.5296845958800986e-06
682,bowling,1.5239709227898857e-06
3474,liberty,1.5228898746499908e-06
911,carter,1.5218938642647117e-06
6702,wisdom,1.5217995041894028e-06
6620,wax,1.521473109278304e-06
6381,type,1.5201649148366414e-06
635,bone,1.5174721283983672e-06
2760,guitar,1.5167790934356162e-06
3978,mustache,1.5116281701921253e-06
4241,ownership,1.5103313444342348e-06
6230,tornado,1.509062826698937e-06
1417,cornerstone,1.508595232735388e-06
2973,host,1.5079307331689051e-06
6742,wrap,1.5036140439406154e-06
1877,doll,1.5016737506812206e-06
384,babe,1.4996729760241578e-06
104,aggression,1.4965697801017086e-06
5186,rush,1.4961245824451908e-06
628,bolt,1.4959889540477889e-06
2570,gasoline,1.4943564110581065e-06
797,bush,1.493923264206387e-06
719,brick,1.4938889307813952e-06
517,beetle,1.4919440900484915e-06
4049,nightingale,1.4901027043379145e-06
2600,genius,1.4896834272803972e-06
5501,sip,1.4887788211126463e-06
3327,kill,1.4880635035297018e-06
1976,dwarf,1.4878406773277675e-06
5011,remains,1.4878236243021092e-06
5657,spat,1.4878080492053414e-06
2629,gland,1.4869356164126657e-06
2700,grandpa,1.4848214959783945e-06
5660,speaker,1.4827795666860766e-06
3937,mother,1.480801188336045e-06
2997,human,1.4762945284019224e-06
5449,shot,1.4736107232238282e-06
2683,grade,1.4701548707307666e-06
4345,pat,1.4638367247243878e-06
6545,vol,1.4634306353400461e-06
2851,headache,1.4622740991399041e-06
4958,recommendation,1.4621555237681605e-06
5483,silicon,1.4598300595025648e-06
2440,football,1.4594209005736047e-06
5856,structure,1.4578031368728261e-06
6118,texture,1.4546242255164543e-06
5659,spawn,1.4528495739796199e-06
671,boulder,1.4493111848423723e-06
6745,wrapping,1.4471289659923059e-06
5810,sting,1.4468749895968358e-06
3695,market,1.4458639725489775e-06
5822,stool,1.4399180372492992e-06
6344,tube,1.4397203358385013e-06
33,accountability,1.4388075442184345e-06
2174,everyone,1.4355961184264743e-06
1902,dough,1.4345232557388954e-06
1921,drake,1.4309474636320374e-06
2218,experimentation,1.4295206938186311e-06
5859,stucco,1.4291772458818741e-06
502,beast,1.4291636034613475e-06
1819,discourse,1.4226798157324083e-06
6778,young,1.4164846788844443e-06
399,bacterium,1.41414966492448e-06
6515,vineyard,1.4057859516469762e-06
5809,stimulus,1.4045583611732582e-06
2528,fun,1.4036879747436615e-06
5843,stream,1.4027258430360234e-06
1348,consistency,1.3976316495245555e-06
4697,prey,1.3971318821859313e-06
6746,wreck,1.396083689542138e-06
749,browser,1.394905893903342e-06
3818,milestone,1.3943247267889092e-06
2308,feed,1.3938672509539174e-06
3582,luck,1.392477656736446e-06
1470,cow,1.3832971035299124e-06
660,borrowing,1.378649471917015e-06
1099,cinder,1.3766996289632516e-06
5853,stripe,1.375701003780705e-06
3221,investigator,1.3743423323830939e-06
3534,lizard,1.3714135320697096e-06
1330,congo,1.3682665667147376e-06
1826,disease,1.3677720289706485e-06
5446,shortage,1.3675946775038028e-06
2996,hull,1.367264644613897e-06
5082,reunion,1.3632778745886753e-06
1284,completion,1.3617095646623056e-06
596,blessing,1.3607891560241114e-06
4250,package,1.3576573110185564e-06
5343,selling,1.3555602436099434e-06
4710,printer,1.3544644161811448e-06
2989,howard,1.350789261778118e-06
6796,zoo,1.3507261655831826e-06
5484,silk,1.350498109786713e-06
980,certificate,1.3498878388418234e-06
1403,cope,1.3494758377419203e-06
2724,greed,1.346467797702644e-06
905,carriage,1.3459736010190682e-06
2086,enactment,1.3452073517328245e-06
5999,tab,1.3321511005415232e-06
3118,infancy,1.3280969142215326e-06
6155,thumb,1.3252995358925546e-06
5823,stop,1.3234744073997717e-06
6378,twist,1.3224082522356184e-06
5541,slice,1.3154701719031436e-06
2272,family,1.315135136792378e-06
1611,dagger,1.3145257753421902e-06
6597,wash,1.3132276990290848e-06
2820,hare,1.3118858532834565e-06
4419,perennial,1.310895299866388e-06
4364,patron,1.3098892850393895e-06
520,beginning,1.3072486808596295e-06
4672,prelude,1.3068696489426657e-06
5138,rocker,1.3029732599534327e-06
6681,will,1.302044097428734e-06
5830,story,1.299792302233982e-06
5564,snake,1.298957158724079e-06
437,banker,1.296353275392903e-06
1905,downfall,1.2960604180989321e-06
5286,scotch,1.2957477792951977e-06
2475,fortune,1.287249233428156e-06
1617,dam,1.2856272633143817e-06
367,authority,1.2844850516557926e-06
6149,thrill,1.2837687108913087e-06
6477,venom,1.2832558695663465e-06
4632,portion,1.2827920272684423e-06
413,bakery,1.2806982567781233e-06
2398,flesh,1.2770832427122514e-06
5181,run,1.2760532399624935e-06
5911,summary,1.2745608728437219e-06
4346,patch,1.2728505680570379e-06
267,archaeologist,1.2725690794468392e-06
6296,traveler,1.26860663840489e-06
5236,satin,1.2648448546315194e-06
6212,ton,1.2641381772482418e-06
4679,prescription,1.2637223107958562e-06
5342,seller,1.2609606301339227e-06
5026,replica,1.2605049732883344e-06
125,airspace,1.2593238807312446e-06
6215,tongue,1.2586610864673276e-06
5405,shear,1.2581438113556942e-06
960,cell,1.2562650226755068e-06
1551,crust,1.2549012353701983e-06
5063,rest,1.2545685876830248e-06
1591,customer,1.2537874454210396e-06
4898,ram,1.2530321100712172e-06
1086,chronicle,1.2527763146863435e-06
2886,helmet,1.2526808177426574e-06
2963,horse,1.2523785244411556e-06
4085,novel,1.2518746643763734e-06
1796,dip,1.2497441730374703e-06
2290,fatigue,1.249379579348897e-06
5608,solution,1.2484790659073042e-06
752,brush,1.2456805507099489e-06
5333,seeker,1.2426525017872336e-06
5265,scent,1.2422972304193536e-06
756,buck,1.2404325389070436e-06
680,bowl,1.2398198805385618e-06
4584,poet,1.238106619894097e-06
2586,geek,1.2378692417769344e-06
5167,rubbish,1.2326318028499372e-06
6794,zombie,1.2256116406206274e-06
3009,hurdle,1.2254573675818392e-06
4045,niece,1.2230673291924177e-06
5909,sultan,1.2227023944433313e-06
2934,holiday,1.2205786106278538e-06
2643,glucose,1.2198639751659357e-06
3559,logo,1.2174571111245314e-06
1899,doubling,1.2133654081480927e-06
6787,zen,1.2086371725672507e-06
6394,underneath,1.2033249277010327e-06
6712,wolf,1.2031780443066964e-06
617,blush,1.197076585413015e-06
849,campus,1.1965994417550974e-06
1574,curiosity,1.195538629872317e-06
3837,mini,1.1943819799853372e-06
5888,subsidiary,1.1941392585868016e-06
6325,trombone,1.1939503110625083e-06
2346,file,1.1913264188478934e-06
2427,fold,1.1905177643711795e-06
712,breakthrough,1.1865868145832792e-06
4700,pride,1.184502934847842e-06
2523,fuck,1.1816890719273943e-06
4918,rations,1.1783961326727876e-06
2315,female,1.1783512263718876e-06
3915,moon,1.1750923931685975e-06
4231,overhead,1.1741883554350352e-06
4102,nutrition,1.171542976408091e-06
5692,spirit,1.1702945812430698e-06
3450,legitimacy,1.1693374517562916e-06
5525,skyscraper,1.1692359294102062e-06
6780,yourself,1.1638313708317582e-06
5220,sample,1.1605097824940458e-06
5389,shade,1.1596347349041025e-06
5292,scratch,1.1592632063184283e-06
3791,meteor,1.1564474107217393e-06
3987,nail,1.1560206303329323e-06
3773,mention,1.1554519687706488e-06
3919,moose,1.152819095295854e-06
787,burial,1.1509581554491888e-06
5860,stud,1.1493676765894634e-06
3946,mound,1.147911916632438e-06
5878,subgroup,1.1456403399279225e-06
3614,madam,1.1453246315795695e-06
5211,salesman,1.1438783076300751e-06
3036,hypothesis,1.1429012829466956e-06
3995,nationality,1.1378051567589864e-06
4536,plane,1.1320330486341845e-06
2809,happiness,1.1311394700896926e-06
5146,romance,1.1263954320384073e-06
2505,fridge,1.123652054957347e-06
5106,ribbon,1.1235738384129945e-06
491,bayou,1.1221453632970224e-06
6097,term,1.1209120884814183e-06
6792,zipper,1.1170671996296733e-06
4674,premier,1.1154352250741795e-06
6336,trunk,1.1143794154122588e-06
3642,male,1.1120459930680227e-06
5307,sculpture,1.1113133950857446e-06
1498,creativity,1.1098347840743372e-06
3629,main,1.109699269363773e-06
930,castle,1.1066873639720143e-06
6462,vegetarian,1.1056893072236562e-06
4076,notebook,1.0994078820658615e-06
1406,copying,1.0942885637632571e-06
6364,turnover,1.093796072382247e-06
4756,pronunciation,1.0910520131801604e-06
5986,symbol,1.090889668375894e-06
623,bob,1.0888711585721467e-06
915,cartridge,1.0876236729018274e-06
4111,obedience,1.0864998785109492e-06
4081,notoriety,1.0855367236217717e-06
2726,greenhouse,1.0849892078113044e-06
5930,supernatural,1.0840469713002676e-06
1155,clip,1.08355186512199e-06
398,bacon,1.0822010381161817e-06
6719,woodland,1.0801244343383587e-06
2922,historian,1.078720288205659e-06
4796,pub,1.077945967153937e-06
5238,satisfaction,1.074108013199293e-06
4042,nick,1.0738325499914936e-06
1704,deposit,1.0737157936091535e-06
2442,footprint,1.0728938377724262e-06
6068,telephone,1.0728600727816229e-06
1357,construction,1.0698133792175213e-06
2835,hat,1.0695614491851302e-06
3834,mine,1.0655978712748038e-06
4438,pet,1.0639437277859543e-06
1137,claw,1.063069476003875e-06
4480,piece,1.062687260855455e-06
3735,meadow,1.062211026692239e-06
6774,yoga,1.0610538083710708e-06
4320,part,1.0608373486320488e-06
5098,reward,1.0607270723994588e-06
508,beck,1.0604368299027556e-06
1054,child,1.0602517477309448e-06
897,carnival,1.0591451200525626e-06
2812,harbour,1.0588895520413644e-06
3015,hut,1.0585271184027079e-06
4125,occupation,1.0580033631413244e-06
1871,doe,1.0568849120318191e-06
3355,knitting,1.0562531542746e-06
1707,depression,1.0558361509538372e-06
4728,processing,1.0558341045907582e-06
626,bog,1.0514139603401418e-06
5247,savior,1.0510200354474364e-06
1055,childbirth,1.0499570635147393e-06
2503,fresco,1.0477125442776014e-06
3768,memorial,1.0471940186107531e-06
5225,sand,1.04559444480401e-06
4841,quantity,1.0449294904901762e-06
3436,leave,1.0446893838889082e-06
4336,passport,1.0444134659337578e-06
1150,client,1.042442136167665e-06
4193,organizing,1.0412935580461635e-06
3947,mountain,1.0405233297205996e-06
5818,stole,1.0401779491076013e-06
6257,tract,1.0367988352300017e-06
4636,possibility,1.03626700820314e-06
6665,whistle,1.034027036439511e-06
351,attention,1.0340004337194841e-06
2563,garbage,1.0335784281778615e-06
2888,help,1.0326415349481977e-06
3616,maestro,1.0301411066393484e-06
681,bowler,1.0293172181263799e-06
3986,mythology,1.0288736120855901e-06
4420,perfection,1.0279958360115415e-06
4020,nest,1.0277046840201365e-06
3518,lipstick,1.0275812201143708e-06
3377,lady,1.0273568022967083e-06
4533,plain,1.0263687499900698e-06
3910,monster,1.0248438684357097e-06
4432,person,1.0231163969365298e-06
932,cat,1.0228715154880774e-06
3813,migrant,1.0224462130281609e-06
1465,cousin,1.0221674529020675e-06
421,balloon,1.0209524816673365e-06
6654,wharf,1.0204123555013211e-06
6645,well,1.0184960501646856e-06
4667,preface,1.015429347717145e-06
3715,masterpiece,1.0147614375455305e-06
6007,tackle,1.0124463187821675e-06
3364,lab,1.0111136816703947e-06
5132,roast,1.006734919428709e-06
4835,pyramid,1.006387378765794e-06
2456,foreigner,1.0031782267105882e-06
5495,sin,1.0028080623669666e-06
4651,pound,1.0017241720561287e-06
1888,donor,1.0012189477492939e-06
4620,popularity,9.989671525545418e-07
2574,gate,9.929849511536304e-07
4357,patio,9.929253792506643e-07
5282,scope,9.92887521533703e-07
6482,verb,9.923913921738858e-07
1854,diver,9.916507224261295e-07
2765,gunpowder,9.915050895870081e-07
4561,plenty,9.905306797008961e-07
2326,festival,9.894411050481722e-07
5595,softball,9.830331464399933e-07
5003,relaxation,9.825523648032686e-07
818,cable,9.786406280909432e-07
2348,fill,9.762057970874594e-07
3296,junk,9.744412636791822e-07
1311,conclusion,9.72166276369535e-07
3775,menu,9.704831427370664e-07
4382,peak,9.703610430733534e-07
4545,plastic,9.690579645393882e-07
4943,recall,9.640895086704404e-07
4019,nerve,9.634248954171198e-07
1264,common,9.604948445485206e-07
1391,convertible,9.574091563990805e-07
5891,substitution,9.573005854690564e-07
1370,context,9.571717782819178e-07
1526,criteria,9.562293143972056e-07
1410,cord,9.560578746459214e-07
4506,ping,9.558609690429876e-07
6051,taxpayer,9.536101401863561e-07
1720,designation,9.529883868708566e-07
4965,recruit,9.52324228364887e-07
4053,ninja,9.504986451247532e-07
3501,limestone,9.489190802014491e-07
5954,survivor,9.480688163421291e-07
1318,conductor,9.470242048337241e-07
4833,put,9.464590107199911e-07
2280,farmer,9.461701893087593e-07
5847,stress,9.461566605750704e-07
4723,probe,9.441421298106434e-07
5070,resume,9.408003052158165e-07
776,bullet,9.405428613717959e-07
870,cape,9.39148208090046e-07
724,briefing,9.388652415509569e-07
2431,follower,9.381796530760766e-07
1848,distortion,9.381528229823743e-07
2821,harm,9.375463605465484e-07
2774,habitat,9.366062840854283e-07
6110,test,9.362464084006206e-07
3785,messenger,9.34566571686446e-07
5997,system,9.339144071418559e-07
886,carbon,9.330855732514465e-07
4729,processor,9.318272873315436e-07
2249,fabric,9.309151209890842e-07
3996,native,9.306833703703887e-07
3342,kit,9.303337265009759e-07
2571,gasp,9.300684951085714e-07
5612,someone,9.28785937048815e-07
1312,concrete,9.277537174057215e-07
5962,swamp,9.26934717426775e-07
3264,jewel,9.265635299016139e-07
3371,lace,9.263293918593263e-07
1236,colony,9.258640147891128e-07
2593,gene,9.253193411495886e-07
2245,eyelids,9.237120366378804e-07
2080,employ,9.217092156177387e-07
4448,phenomenon,9.216380476573249e-07
5864,stuff,9.211485689775145e-07
4437,pest,9.197607369060279e-07
1962,dump,9.179266839964839e-07
6684,win,9.171112083095068e-07
6650,wetland,9.160465310742438e-07
1788,dimension,9.148775461653713e-07
1139,cleaner,9.142730732492055e-07
2083,employment,9.137056622421369e-07
4016,neon,9.125883480010089e-07
2307,fee,9.117010222325916e-07
5991,syndrome,9.113889518630458e-07
3798,metro,9.08874483229738e-07
3443,legacy,9.087210059988138e-07
36,accuracy,9.086326144824852e-07
4436,perspective,9.083242389351653e-07
1177,club,9.074748277271283e-07
5746,staircase,9.064896175914328e-07
2617,giggle,9.060972274710366e-07
2269,fame,9.032277148435242e-07
2270,familiar,9.031709282680822e-07
1782,digit,9.012031796373776e-07
4574,plume,8.9827204874382e-07
4863,quote,8.976297181106929e-07
4725,procedure,8.974808451966965e-07
3492,lightning,8.965817528405751e-07
3650,mammoth,8.961303592514014e-07
3502,limit,8.951191148298676e-07
4280,panther,8.941942155615834e-07
6609,water,8.937303732636792e-07
2455,forehead,8.936000313042314e-07
1435,cottage,8.934628112911014e-07
4727,process,8.927073622544413e-07
1307,concept,8.917050422496686e-07
5688,spill,8.908669428819849e-07
3276,joke,8.873633419170801e-07
1949,drunk,8.837150176077557e-07
5317,season,8.80272239101032e-07
2564,garden,8.80047252849181e-07
395,backpack,8.780286293585959e-07
1172,cloud,8.775874675848172e-07
2384,flag,8.771439752308652e-07
716,breeze,8.741743613427388e-07
2363,finish,8.734751872907509e-07
888,card,8.724171038920758e-07
1206,coffin,8.696459872226114e-07
2316,fen,8.693673407833558e-07
5552,smell,8.674782634443545e-07
5335,segment,8.674600167069002e-07
